genotype,file,behavior,start_time,duration
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,199.433,1.767
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,202.4,0.199999999999989
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,202.633,0.299999999999983
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,202.967,3
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,206.433,4.40000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,211.1,2.733
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,214.533,1.63400000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,219.7,0.400000000000006
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,220.133,1.56699999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,224.5,0.63300000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,225.167,2.166
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,227.6,0.967000000000013
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,228.6,1.80000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,230.433,1.23400000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,231.7,2.70000000000002
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,234.7,1.80000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,236.533,0.467000000000013
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,237.067,1.09999999999999
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,238.233,2.03399999999999
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,242.067,2
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,258.133,1.13400000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,261.033,5.73399999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,class_all_grooming,267.767,2.166
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,21.367,0.399999999999999
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,22.033,0.134
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,137.3,0.232999999999976
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,181.533,0.400000000000006
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,183,0.332999999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,185.7,0.700000000000017
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,186.567,0.765999999999991
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,187.5,0.432999999999993
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,189.367,0.26600000000002
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,190.333,0.234000000000009
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,194.267,0.700000000000017
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,198.633,0.73399999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,head,202.633,0.299999999999983
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,22.2,2.4
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,28.067,1.333
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,33.867,2.6
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,39.2,2.7
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,44.767,1.433
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,48.333,1.067
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,51.267,1.833
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,54.367,3.40000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,58.467,1.433
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,73.633,1.867
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,76.667,6.5
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,88.633,2.134
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,91.133,1.76700000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,93.2,0.832999999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,95.333,2.8
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,114.467,3.2
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,124.6,4.13300000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,129.567,1.46599999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,132.5,0.63300000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,135.067,2.19999999999999
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,137.567,0.400000000000006
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,180.233,1.267
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,181.967,0.799999999999983
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,183.667,2
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,192.2,0.332999999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,192.667,1.5
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,195.067,0.733000000000004
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,199.433,1.767
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,202.4,0.199999999999989
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,202.967,3
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,206.433,4.40000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,211.1,2.733
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,214.533,1.63400000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,220.133,1.56699999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,225.167,2.166
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,228.6,1.80000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,231.7,2.70000000000002
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,234.7,1.80000000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,236.533,0.467000000000013
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,237.067,1.09999999999999
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,238.233,2.03399999999999
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,242.067,2
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,258.133,1.13400000000001
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,261.033,5.73399999999998
All_SocIso_SH,EH250624_SocIso_3_2025_06_24T21_58_43_796Z_CH1_SingleHoused.xlsx,rubbing,267.767,2.166
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,0,1.267
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,29,1.667
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,30.833,1.167
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,32.033,2.034
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,42.967,0.600000000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,45.333,0.300000000000004
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,68.867,1.96599999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,95,2.533
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,97.567,0.433000000000007
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,98.033,0.900000000000006
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,98.967,0.566000000000003
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,99.567,0.666000000000011
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,100.267,1.10000000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,121.9,0.766999999999996
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,133.733,0.36699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,134.167,1.333
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,136.3,0.36699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,136.7,0.867000000000019
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,137.6,3.333
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,141.467,1.26599999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,143.367,0.866000000000014
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,144.267,0.932999999999993
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,145.233,0.86699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,146.2,1.76700000000002
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,149.567,2.63299999999998
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,152.5,3.46700000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,156,1.233
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,158.4,0.567000000000007
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,159.333,1.19999999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,160.833,0.933999999999997
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,161.8,0.566999999999979
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,162.4,0.5
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,162.933,1.03400000000002
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,164,2.333
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,166.533,1.20000000000002
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,168.033,0.700000000000017
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,169,1.5
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,170.533,0.834000000000003
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,171.733,0.36699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,187.767,0.366000000000014
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,191.567,1.833
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,198.933,1.96700000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,200.933,0.367000000000019
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,201.333,1.09999999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,202.467,1.03299999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,203.533,1.56700000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,226.1,0.367000000000019
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,226.5,4.63300000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,231.167,0.599999999999994
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,242.667,0.199999999999989
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,242.9,1.767
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,244.7,0.332999999999998
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,267.6,0.899999999999977
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,268.533,0.766999999999996
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,283.6,3.06699999999995
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,286.7,1.16700000000003
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,288.1,0.599999999999966
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,288.733,0.567000000000007
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,289.333,1.767
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,291.133,0.734000000000037
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,class_all_grooming,292.667,1.733
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,32.033,2.034
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,45.333,0.300000000000004
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,97.567,0.433000000000007
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,98.967,0.566000000000003
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,100.267,1.10000000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,133.733,0.36699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,144.267,0.932999999999993
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,146.2,1.76700000000002
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,158.4,0.567000000000007
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,159.333,1.19999999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,160.833,0.933999999999997
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,162.4,0.5
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,164,2.333
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,168.033,0.700000000000017
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,170.533,0.834000000000003
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,171.733,0.36699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,187.767,0.366000000000014
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,242.667,0.199999999999989
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,244.7,0.332999999999998
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,267.6,0.899999999999977
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,286.7,1.16700000000003
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,288.733,0.567000000000007
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,head,291.133,0.734000000000037
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,0,1.267
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,29,1.667
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,30.833,1.167
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,42.967,0.600000000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,68.867,1.96599999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,95,2.533
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,98.033,0.900000000000006
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,99.567,0.666000000000011
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,121.9,0.766999999999996
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,134.167,1.333
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,136.3,0.36699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,136.7,0.867000000000019
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,137.6,3.333
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,141.467,1.26599999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,143.367,0.866000000000014
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,145.233,0.86699999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,149.567,2.63299999999998
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,156,1.233
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,161.8,0.566999999999979
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,162.933,1.03400000000002
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,166.533,1.20000000000002
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,169,1.5
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,191.567,1.833
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,198.933,1.96700000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,200.933,0.367000000000019
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,201.333,1.09999999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,202.467,1.03299999999999
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,203.533,1.56700000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,226.1,0.367000000000019
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,226.5,4.63300000000001
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,231.167,0.599999999999994
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,242.9,1.767
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,268.533,0.766999999999996
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,283.6,3.06699999999995
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,288.1,0.599999999999966
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,289.333,1.767
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,rubbing,292.667,1.733
All_SocIso_SH,EH250624_SocIso_3_Scoring_CH2_DL.xlsx,wing,152.5,3.46700000000001
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,abdominal,44.567,0.366
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,abdominal,183.3,0.36699999999999
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,11,0.967000000000001
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,41.367,2.733
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,44.567,0.366
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,44.967,1.3
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,49.033,1.167
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,54.967,3.166
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,58.167,0.665999999999997
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,58.867,0.300000000000004
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,59.2,1.03299999999999
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,60.333,0.5
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,60.867,0.5
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,61.4,0.633000000000003
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,62.067,1.666
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,63.9,0.500000000000007
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,64.433,0.766999999999996
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,65.433,1.267
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,75.9,2.033
All_SocIso_SH,EH250624_SocIso_4_2025_06_24T22_17_42_100Z_CH4_SingleHoused.xlsx,class_all_grooming,104.8,1.63300000000001
